id,pincode,post_office_name,sub_po_name,district,districtcode,create_date,update_date,is_active
2284,685533,"Vallakadavu Periyar",Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2287,685533,Chenkara,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2290,685533,Wallardie,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2293,685533,Vandiperiyar,Peermade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2296,685533,Thengakal,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2299,685533,"Chottupara Periyar",Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2302,685533,"Pampa Dam",Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2305,685533,Gramby,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2308,685533,Dymock,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2311,685533,Arnakal,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2314,685533,Keerikara,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2317,685533,Moongalar,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2320,685533,Mount,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2323,685535,Anavilasam,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2326,685535,Murukady,Peerumade,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2329,685535,Sasthanoda,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2332,685535,Vellaramkunnu,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2335,685551,Cumbumbettu,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2338,685551,Vandanmettu,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2341,685551,Mali,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2344,685551,Kochara,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2347,685551,Kuzhithozhu,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2350,685551,Nettithozhu,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2353,685551,Rajakandam,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2356,685551,Puttady,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2359,685551,Pampupara,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2362,685552,Kallar,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2365,685552,Karunapuram,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2368,685552,Koottar,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2371,685552,Balagram,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2374,685552,Pushpakandam,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2377,685552,"Ramakkal Mettu",Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2380,685552,Chottupara,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2383,685552,Sanniasioda,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2386,685552,Combayar,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2389,685553,Kailasanadu,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2392,685553,Nedumkandam,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2395,685553,Mavady,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2398,685553,Pachady,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2401,685553,Manjappara,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2404,685553,Chembalam,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2407,685553,Ezhukunvayal,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2410,685553,Pampadumpara,,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2413,685554,Chathurangapara,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2416,685554,Chemmannar,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2419,685554,Udumbanchola,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2422,685561,Valara,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2425,685561,Mannamkandam,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2428,685561,Adimali,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2431,685561,Machiplavu,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2434,685561,Anaviratty,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2437,685561,Padicap,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2440,685561,Koompanpara,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2443,685561,Korangatti,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2446,685562,Panamkutty,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2449,685562,"South Kathipara",Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2452,685562,Kallarkutty,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2455,685562,Mukkudam,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2458,685563,Konnathady,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2461,685563,Ponmudi,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2464,685563,Selliampara,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2467,685563,Vellathooval,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2470,685565,Vattiar,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2473,685565,Josegiri,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2476,685565,Thokkupara,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2479,685565,Anakulam,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2482,685565,Pallivasal,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2485,685565,Ellakallu,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2488,685565,Sengulam,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2491,685565,Chithirapuram,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2494,685565,Mankulam,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2497,685565,Bisonvalley,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2500,685565,Kunchithanni,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2503,685565,Pottenkad,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2506,685565,Meencut,Devikulam,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2509,685566,Mukkudil,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2512,685566,Mammattikanam,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2515,685566,"C. Kuthumkal",Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2518,685566,"N R City",Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2521,685566,Rajakad,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2524,685571,Panickankudy,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2527,685571,Mullarikudy,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2530,685571,"Parathode (Idukki)",Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2533,685571,Muniyara,Udumbanchola,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2536,685581,Thattakuzha,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2539,685581,Neyyassery,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2542,685581,Cheppukulam,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2545,685581,Thommankuthu,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2548,685581,Mulappuram,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2551,685581,Karimannoor,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2554,685581,Koduveli,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2557,685581,Pannoor,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2560,685582,Kodikulam,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2563,685582,Parapuzha,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2566,685582,"West Kodikulam",Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2569,685582,Vandamattom,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2572,685583,Kuninji,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2575,685583,Vazhithala,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2578,685583,Purapuzha,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2581,685584,"Thodupuzha West",Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2584,685584,Thodupuzha,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2587,685585,Thekkumbhagam,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2590,685585,Anchiri,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2593,685585,"Thodupuzha East",Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2596,685586,Thattarathatta,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2599,685586,Karimkunnam,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2602,685586,Ottalloor,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2605,685586,Vadakkummury,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2608,685587,"Muttom EK",Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2611,685587,Mrala,Thodupuzha,Idukki,1,"2023-08-14 09:46:29","2023-08-14 10:35:54",1
2614,685587,Thudanganad,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2617,685587,Ellumpuram,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2620,685588,Velliyamattom,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2623,685588,Kalayanthani,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2626,685588,Elamdesom,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2629,685588,Edavetty,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2632,685588,Alakode,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2635,685588,Pannimattom,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2638,685588,Chilavu,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2641,685588,Koovakandam,Thodupuzha,Idukki,1,"2023-08-14 09:46:30","2023-08-14 10:35:54",1
2644,685588,Devarupara,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2647,685589,Pathippally,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2650,685589,Moolamattom,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2653,685589,Edad-idukki,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2656,685589,Ilappally,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2659,685589,"Moolamattom East",Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2662,685589,Kannickal,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2665,685590,Kudayathur,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2668,685590,Kanjar,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2671,685590,Adoormala,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2674,685590,Koovappally-kudayathur,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2677,685591,Arakulam,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2680,685595,Cheenikuzhi,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2683,685595,Amayapra,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2686,685595,Udumbannur,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2689,685595,Moolakad,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2692,685595,Peringassery,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2695,685595,Malayinchi,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2698,685601,Kulamavu,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2701,685601,Karippalangad,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2704,685602,Narakakanam,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2707,685602,Thadiampadu,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2710,685602,Manipara,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2713,685602,Mariyapuram,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2716,685602,"Idukki Colony",Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2719,685602,Maniyaramkudy,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2722,685602,Mulakuvally,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2725,685602,Vimalagiri,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2728,685602,Nayarupara,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2731,685603,"Idukki Painavu",Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2734,685604,Mankuva,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2737,685604,Murickassery,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2740,685604,Perinchankutty,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2743,685604,Rajapuram,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2746,685604,Konnackamali,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2749,685604,Padamugham,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2752,685604,Upputhode,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2755,685604,Rajamudi,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2758,685605,Ezhallur,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2761,685605,Perumpillichira,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2764,685605,Muthalakodam,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2767,685605,Ezhumuttom,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2770,685606,Alpara,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2773,685606,Pazhayarikandam,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2776,685606,Venmony,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2779,685606,Thattekanni,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2782,685606,Keerithode,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2785,685606,"Kanjikuzhi - Idukki",Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2788,685606,Chelachuvadu,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2791,685607,Pulickathotty,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2794,685607,Mullaringadu,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2797,685607,Kaliyar,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2800,685607,Vannapuram,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2803,685607,Mundanmudy,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2806,685608,Vengallur,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2809,685608,"Thodupuzha -puthuperiyaram",Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2812,685608,Kolani,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2815,685608,Manakkad,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2818,685608,Mailacombu,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2821,685608,Arikuzha,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2824,685608,"Kaloor East",Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2827,685608,Kumaramangala,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2830,685608,Nediyasala,Thodupuzha,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2833,685609,Prakash,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2836,685609,Perumthotty,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2839,685609,Thopramkduy,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2842,685609,Thankamany,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2845,685609,Pandipara,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2848,685609,Marigiri,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2851,685612,Munnar,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2854,685612,Gudarle,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2857,685612,Pothamedu,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2860,685612,"Munnar Colony",Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2863,685612,"Pallivasal Estate",Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2866,685613,Devikulam,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2869,685613,Anayirankal,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2872,685613,"Panniar Estate",Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2875,685614,Chattamannar,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2878,685614,Talliar,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2881,685615,Koviloor,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2884,685615,Ellapatti,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2887,685615,Sethuparvathipuram,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2890,685615,Kottakomboor,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2893,685616,Mattuppatti,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2896,685616,"Mattupatty ISP",Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2899,685618,Sinkukandam,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2902,685618,Chinnakanal,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2905,685618,Surianalle,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2908,685619,"Rajakumari South",Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2911,685619,Aruvilanchal,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2914,685619,Pethotty,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2917,685619,Puthady,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2920,685619,Poopara,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2923,685619,Rajakumari,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2926,685619,Senapathy,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2929,685619,Santhanpara,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2932,685619,Khajanapara,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2935,685619,Kulaparachal,Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2938,685619,"Vattappara (UBC)",Udumbanchola,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2941,685620,Kanthallur,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2944,685620,Maraiyur,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2947,685620,"Pius Nagar",Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2950,685620,Sahayagiri,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2953,685620,Michaelgiri,Devikulam,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2956,686513,"Mundakayam East",Peerumade,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2959,686513,Kuppakkayam,Peerumade,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2962,686514,"Mukkulam East",Peerumade,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2965,686514,Wembly,Peerumade,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2968,686514,Mukkulam,Peerumade,Idukki,1,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2971,670001,Kannur,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2974,670001,Payyambalam,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2977,670001,"Kannur Railway Station",Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2980,670002,"Talap (Kannur)",Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2983,670002,"Civil Station Kannur",Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2986,670003,Katalayi,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2989,670003,"Kannur City",Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2992,670003,Thayyil,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2995,670004,Pallikunnu,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
2998,670005,Kakkat,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
3001,670005,Kottali,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
3004,670006,Chovva,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
3007,670006,Attadappa,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
3010,670006,Kappad,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
3013,670007,Kizhunna,Kannur,Kannur,4,"2023-08-14 09:46:31","2023-08-14 10:35:54",1
3016,670007,Thottada,Kannur,Kannur,4,"2023-08-14 09:46:32","2023-08-14 10:35:54",1
3019,670008,Alavil,Kannur,Kannur,4,"2023-08-14 09:46:32","2023-08-14 10:35:54",1
3022,670009,Azhikode,Kannur,Kannur,4,"2023-08-14 09:46:32","2023-08-14 10:35:54",1
